,EventId,Behaviour,Object,Outcome,Significance,ExternalId,Threat
343,1764059,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
344,1764060,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
345,1764061,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
346,1764062,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
347,1764063,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
348,1764064,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
349,1764065,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
350,1764066,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
351,1764067,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
352,1764068,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
353,1764069,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
354,1764070,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
355,1764071,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
356,1764072,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
357,1764073,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
358,1764074,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
359,1764075,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
360,1764076,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
361,1764077,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
362,1764078,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
363,1764079,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
364,1764080,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
365,1764081,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
366,1764082,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
367,1764083,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
368,1764084,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
369,1764085,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
370,1764086,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
371,1764087,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
372,1764088,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
373,1764089,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
374,1764090,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
375,1764091,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
376,1764092,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
377,1764093,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
378,1764094,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
379,1764095,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
380,1764096,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
381,1764097,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
382,1764098,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
383,1764099,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
384,1764100,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
385,1764101,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
386,1764102,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
387,1764103,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
388,1764104,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
389,1764105,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
390,1764106,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
391,1764107,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
392,1764108,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
393,1764109,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
394,1764110,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
395,1764111,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
396,1764112,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
397,1764113,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
398,1764114,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
399,1764115,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
400,1764116,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
401,1764117,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
402,1764118,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
403,1764119,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
404,1764120,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
405,1764121,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
406,1764122,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
407,1764123,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
408,1764124,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
409,1764125,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
410,1764126,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
411,1764127,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
412,1764128,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
413,1764129,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
414,1764130,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
415,1764131,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
416,1764132,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
417,1764133,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
418,1764134,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
419,1764135,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
420,1764136,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
421,1764137,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
422,1764138,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
423,1764139,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
424,1764140,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
425,1764141,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
426,1764142,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
427,1764143,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
428,1764144,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
429,1764145,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
430,1764146,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
431,1764147,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
432,1764148,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
433,1764149,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
434,1764150,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
435,1764151,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
436,1764152,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
437,1764153,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
438,1764154,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
439,1764155,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
440,1764156,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
441,1764157,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
442,1764158,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
443,1764159,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
444,1764160,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
445,1764161,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
446,1764162,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
447,1764163,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
448,1764164,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
449,1764165,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
450,1764166,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
451,1764167,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
452,1764168,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
453,1764169,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
454,1764170,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
455,1764171,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
456,1764172,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
457,1764173,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
458,1764174,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
459,1764175,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
460,1764176,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
461,1764177,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
462,1764178,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
463,1764179,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
464,1764180,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
465,1764181,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
466,1764182,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
467,1764183,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
468,1764184,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
469,1764185,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
470,1764186,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
471,1764187,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
472,1764188,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
473,1764189,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
474,1764190,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
475,1764191,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
476,1764192,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
477,1764193,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
478,1764194,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
479,1764195,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
480,1764196,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
481,1764197,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
482,1764198,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
483,1764199,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
484,1764200,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
485,1764201,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
486,1764202,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
487,1764203,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
488,1764204,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
489,1764205,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
490,1764206,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
491,1764207,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
492,1764208,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
493,1764209,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
494,1764210,/Communicate/Query,/Host/Application/Service,/Success,/Informational,5158,Low
